iso3,year,polity,national_gdp,schooling,language,family_ties
PRY,2004,0.9,8.1383005204085,7.318,0.5975008,
PRY,2005,0.9,8.1418744471151,7.59,0.5975008,
PRY,2006,0.9,8.1602216941099,7.586,0.5975008,
PRY,2007,0.9,8.20487986767011,7.582,0.5975008,
PRY,2008,0.9,8.23456439446091,7.578,0.5975008,
PRY,2009,0.9,8.19296463504765,7.574,0.5975008,
PRY,2010,0.9,8.31135929721005,7.57,0.5975008,
PRY,2011,0.9,,7.57,0.5975008,
PRY,2012,0.9,,7.57,0.5975008,
PRY,2013,0.95,,7.57,0.5975008,
QAT,1992,0,10.7635404008018,5.8,0.48,
QAT,1993,0,10.700891196595,5.91,0.48,
QAT,1994,0,10.6953386941182,6.02,0.48,
QAT,1995,0,10.6626939239838,6.13,0.48,
QAT,1996,0,10.6532794736577,6.224,0.48,
QAT,1997,0,10.8686425481771,6.318,0.48,
QAT,1998,0,10.9941507100274,6.412,0.48,
QAT,1999,0,11.0063765441095,6.506,0.48,
QAT,2000,0,11.0411191851578,6.6,0.48,
QAT,2001,0,11.002967456717,6.738,0.48,
QAT,2002,0,11.0108442112515,6.876,0.48,
QAT,2003,0,10.9775971898809,7.014,0.48,
QAT,2004,0,11.1444228361524,7.152,0.48,
QAT,2005,0,11.1726591647436,7.29,0.48,
QAT,2006,0,11.3085474027097,7.518,0.48,
QAT,2007,0,11.513826423685,7.746,0.48,
QAT,2008,0,11.6071698236253,7.974,0.48,
QAT,2009,0,11.6849481070377,8.202,0.48,
QAT,2010,0,11.8222330355145,8.43,0.48,
QAT,2011,0,,8.43,0.48,
QAT,2012,0,,8.43,0.48,
QAT,2013,0,,8.43,0.48,
ROU,1992,0.75,8.52212703634136,9.472,0.1723278,0.0954005935378298
ROU,1993,0.75,8.53220405145223,9.548,0.1723278,0.0954005935378298
ROU,1994,0.75,8.56299862112268,9.624,0.1723278,0.0954005935378298
ROU,1995,0.75,8.63477589703457,9.7,0.1723278,0.0954005935378298
ROU,1996,0.9,8.67300003856668,9.768,0.1723278,0.0954005935378298
ROU,1997,0.9,8.63727810178728,9.836,0.1723278,0.0954005935378298
ROU,1998,0.9,8.6339151739548,9.904,0.1723278,0.0954005935378298
ROU,1999,0.9,8.63235150300724,9.972,0.1723278,0.0954005935378298
ROU,2000,0.9,8.67045648126945,10.04,0.1723278,0.0954005935378298
ROU,2001,0.9,8.73676868960898,10.094,0.1723278,0.0954005935378298
ROU,2002,0.9,8.79107232041815,10.148,0.1723278,0.0954005935378298
ROU,2003,0.9,8.85138213035328,10.202,0.1723278,0.0954005935378298
ROU,2004,0.95,8.95243554186733,10.256,0.1723278,0.0954005935378298
ROU,2005,0.95,9.00419283290011,10.31,0.1723278,0.0954005935378298
ROU,2006,0.95,9.08972107616518,10.382,0.1723278,0.0954005935378298
ROU,2007,0.95,9.15156187234331,10.454,0.1723278,0.0954005935378298
ROU,2008,0.95,9.22736822087811,10.526,0.1723278,0.0954005935378298
ROU,2009,0.95,9.17190970270723,10.598,0.1723278,0.0954005935378298
ROU,2010,0.95,9.14608109923715,10.67,0.1723278,0.0954005935378298
ROU,2011,0.95,,10.67,0.1723278,0.0954005935378298
ROU,2012,0.95,,10.67,0.1723278,0.0954005935378298
ROU,2013,0.95,,10.67,0.1723278,0.0954005935378298
RUS,1992,0.75,9.21075874014801,9.652,0.2485198,-0.276137223420744
RUS,1993,0.65,9.04818982847478,9.748,0.2485198,-0.276137223420744
RUS,1994,0.65,9.03018567715623,9.844,0.2485198,-0.276137223420744
RUS,1995,0.65,8.99770465646404,9.94,0.2485198,-0.276137223420744
RUS,1996,0.65,8.95774917024684,10.132,0.2485198,-0.276137223420744
RUS,1997,0.65,8.96991012545172,10.324,0.2485198,-0.276137223420744
RUS,1998,0.65,8.90885450591002,10.516,0.2485198,-0.276137223420744
RUS,1999,0.65,8.94988628168881,10.708,0.2485198,-0.276137223420744
RUS,2000,0.8,9.0503883326892,10.9,0.2485198,-0.276137223420744
RUS,2001,0.8,9.11266619483271,10.96,0.2485198,-0.276137223420744
RUS,2002,0.8,9.17150690805944,11.02,0.2485198,-0.276137223420744
RUS,2003,0.8,9.25126789923166,11.08,0.2485198,-0.276137223420744
RUS,2004,0.8,9.33721438452839,11.14,0.2485198,-0.276137223420744
RUS,2005,0.8,9.41040862439687,11.2,0.2485198,-0.276137223420744
RUS,2006,0.8,9.49016040205829,11.266,0.2485198,-0.276137223420744
RUS,2007,0.7,9.57330830656825,11.332,0.2485198,-0.276137223420744
RUS,2008,0.7,9.62519322103032,11.398,0.2485198,-0.276137223420744
RUS,2009,0.7,9.58487319088595,11.464,0.2485198,-0.276137223420744
RUS,2010,0.7,9.62030196280363,11.53,0.2485198,-0.276137223420744
RUS,2011,0.7,,11.53,0.2485198,-0.276137223420744
RUS,2012,0.7,,11.53,0.2485198,-0.276137223420744
RUS,2013,0.7,,11.53,0.2485198,-0.276137223420744
RWA,1992,0.15,6.70501583150406,2.372,,
RWA,1993,0.15,6.52426089024728,2.468,,
RWA,1994,0.2,5.81185421025343,2.564,,
RWA,1995,0.2,6.4227133477931,2.66,,
RWA,1996,0.2,6.42806318349514,2.774,,
RWA,1997,0.2,6.34315932841001,2.888,,
RWA,1998,0.2,6.38324742592064,3.002,,
RWA,1999,0.2,6.42689853147264,3.116,,
RWA,2000,0.3,6.45006673767298,3.23,,
RWA,2001,0.3,6.49732095561433,3.35,,
RWA,2002,0.3,6.59616000848787,3.47,,
RWA,2003,0.35,6.5998086954799,3.59,,
RWA,2004,0.35,6.64113390420246,3.71,,
RWA,2005,0.35,6.70182865321331,3.83,,
RWA,2006,0.35,6.75956139688813,3.936,,
RWA,2007,0.35,6.78875066507652,4.042,,
RWA,2008,0.35,6.85122260306972,4.148,,
RWA,2009,0.35,6.88887112485851,4.254,,
RWA,2010,0.3,6.93266114863648,4.36,,
RWA,2011,0.3,,4.36,,
RWA,2012,0.3,,4.36,,
RWA,2013,0.35,,4.36,,
SAU,1992,0,9.81704043564909,6.04,0.0949183,0.384540654349001
SAU,1993,0,9.78903558407876,6.14,0.0949183,0.384540654349001
SAU,1994,0,9.75567565909446,6.24,0.0949183,0.384540654349001
SAU,1995,0,9.75048177243598,6.34,0.0949183,0.384540654349001
SAU,1996,0,9.746376089538,6.488,0.0949183,0.384540654349001
SAU,1997,0,9.75583572796961,6.636,0.0949183,0.384540654349001
SAU,1998,0,9.76938331335205,6.784,0.0949183,0.384540654349001
SAU,1999,0,9.72521844251673,6.932,0.0949183,0.384540654349001
SAU,2000,0,9.74274958236486,7.08,0.0949183,0.384540654349001
SAU,2001,0,9.71606089041868,7.202,0.0949183,0.384540654349001
SAU,2002,0,9.68589634041864,7.324,0.0949183,0.384540654349001
SAU,2003,0,9.77511495157726,7.446,0.0949183,0.384540654349001
SAU,2004,0,9.8182626741889,7.568,0.0949183,0.384540654349001
SAU,2005,0,9.88085890101446,7.69,0.0949183,0.384540654349001
SAU,2006,0,9.89980052996436,7.858,0.0949183,0.384540654349001
SAU,2007,0,9.92155790315018,8.026,0.0949183,0.384540654349001
SAU,2008,0,9.93607962122641,8.194,0.0949183,0.384540654349001
SAU,2009,0,9.89475121623928,8.362,0.0949183,0.384540654349001
SAU,2010,0,9.91290807083569,8.53,0.0949183,0.384540654349001
SAU,2011,0,,8.53,0.0949183,0.384540654349001
SAU,2012,0,,8.53,0.0949183,0.384540654349001
SAU,2013,0,,8.53,0.0949183,0.384540654349001
SCG,1992,0.25,,,,
SCG,1993,0.15,,,,
SCG,1994,0.15,,,,
SCG,1995,0.15,,,,
SCG,1996,0.15,,,,
SCG,1997,0.2,,,,
SCG,1998,0.2,,,,
SCG,1999,0.2,,,,
SCG,2000,0.85,,,,
SCG,2001,0.85,,,,
SCG,2002,0.85,,,,
SCG,2003,0.8,,,,
SCG,2004,0.8,,,,
SCG,2005,0.8,,,,
SCG,2006,,,,,
SCG,2007,,,,,
SCG,2008,,,,,
SCG,2009,,,,,
SCG,2010,,,,,
SCG,2011,,,,,
SCG,2012,,,,,
SCG,2013,,,,,
SDN,1992,0.15,7.08458403861491,2.298,0.7189638,
SDN,1993,0.15,7.05708906389026,2.372,0.7189638,
SDN,1994,0.15,7.06007874352499,2.446,0.7189638,
SDN,1995,0.15,7.06494140910804,2.52,0.7189638,
SDN,1996,0.15,7.06442981548772,2.58,0.7189638,
SDN,1997,0.15,7.12594212602944,2.64,0.7189638,
SDN,1998,0.15,7.14346308357866,2.7,0.7189638,
SDN,1999,0.2,7.22636177239555,2.76,0.7189638,
SDN,2000,0.2,7.28780767908178,2.82,0.7189638,
SDN,2001,0.2,7.31134178983092,2.886,0.7189638,
SDN,2002,0.2,7.32540684123574,2.952,0.7189638,
SDN,2003,0.2,7.3656952976644,3.018,0.7189638,
SDN,2004,0.2,7.40394019792013,3.084,0.7189638,
SDN,2005,0.35,7.51355858624532,3.15,0.7189638,
SDN,2006,0.35,7.56812879215193,3.162,0.7189638,
SDN,2007,0.35,7.60335607651057,3.174,0.7189638,
SDN,2008,0.35,7.62730503570132,3.186,0.7189638,
SDN,2009,0.35,7.70264358938823,3.198,0.7189638,
SDN,2010,0.4,7.73553048956495,3.21,0.7189638,
SDN,2011,0.4,,3.21,0.7189638,
SDN,2012,0.3,,3.21,0.7189638,
SDN,2013,0.3,,3.21,0.7189638,
SEN,1992,0.45,7.05313978568492,2.278,0.696083530910792,
SEN,1993,0.45,7.00690890934951,2.252,0.696083530910792,
SEN,1994,0.45,7.02649380219264,2.226,0.696083530910792,
SEN,1995,0.45,7.03863658041487,2.2,0.696083530910792,
SEN,1996,0.45,7.06154899739196,2.144,0.696083530910792,
SEN,1997,0.45,7.07460733346935,2.088,0.696083530910792,
SEN,1998,0.45,7.10458736941788,2.032,0.696083530910792,
SEN,1999,0.45,7.14451756467844,1.976,0.696083530910792,
SEN,2000,0.9,7.15632128708076,1.92,0.696083530910792,
SEN,2001,0.9,7.17735852621386,1.85,0.696083530910792,
SEN,2002,0.9,7.15108260526025,1.78,0.696083530910792,
SEN,2003,0.9,7.19336060338471,1.71,0.696083530910792,
SEN,2004,0.9,7.22496032580064,1.64,0.696083530910792,
SEN,2005,0.9,7.25523822373245,1.57,0.696083530910792,
SEN,2006,0.9,7.25108237889468,1.804,0.696083530910792,
SEN,2007,0.85,7.27464331591241,2.038,0.696083530910792,
SEN,2008,0.85,7.28130790301088,2.272,0.696083530910792,
SEN,2009,0.85,7.27509348642863,2.506,0.696083530910792,
SEN,2010,0.85,7.29254624403857,2.74,0.696083530910792,
SEN,2011,0.85,,2.74,0.696083530910792,
SEN,2012,0.85,,2.74,0.696083530910792,
SEN,2013,0.85,,2.74,0.696083530910792,
SGP,1992,0.3,10.1414029247755,7.188,0.383518,0.420368414537482
SGP,1993,0.3,10.2378978338235,7.452,0.383518,0.420368414537482
SGP,1994,0.3,10.284938483248,7.716,0.383518,0.420368414537482
SGP,1995,0.3,10.3497640903087,7.98,0.383518,0.420368414537482
SGP,1996,0.3,10.4004582277159,8.214,0.383518,0.420368414537482
SGP,1997,0.3,10.4658662134206,8.448,0.383518,0.420368414537482
SGP,1998,0.3,10.3890313759465,8.682,0.383518,0.420368414537482
SGP,1999,0.3,10.4434332384375,8.916,0.383518,0.420368414537482
SGP,2000,0.3,10.5243487887757,9.15,0.383518,0.420368414537482
SGP,2001,0.3,10.4778367361344,9.086,0.383518,0.420368414537482
SGP,2002,0.3,10.5007004480761,9.022,0.383518,0.420368414537482
SGP,2003,0.3,10.4985501744595,8.958,0.383518,0.420368414537482
SGP,2004,0.3,10.5936002101098,8.894,0.383518,0.420368414537482
SGP,2005,0.4,10.6451538300301,8.83,0.383518,0.420368414537482
SGP,2006,0.4,10.7177194705314,9.226,0.383518,0.420368414537482
SGP,2007,0.4,10.8104682655656,9.622,0.383518,0.420368414537482
SGP,2008,0.4,10.8285053648432,10.018,0.383518,0.420368414537482
SGP,2009,0.4,10.7934690001117,10.414,0.383518,0.420368414537482
SGP,2010,0.4,10.9306471238828,10.81,0.383518,0.420368414537482
SGP,2011,0.4,,10.81,0.383518,0.420368414537482
SGP,2012,0.4,,10.81,0.383518,0.420368414537482
SGP,2013,0.4,,10.81,0.383518,0.420368414537482
SLB,1992,0.9,7.4648116317846,,0.5254309,
SLB,1993,0.9,7.50381823443453,,0.5254309,
SLB,1994,0.9,7.55747376432978,,0.5254309,
SLB,1995,0.9,7.60771117489296,,0.5254309,
SLB,1996,0.9,7.45182631730893,,0.5254309,
SLB,1997,0.9,7.38810261980313,,0.5254309,
SLB,1998,0.9,7.40361048694528,,0.5254309,
SLB,1999,0.9,7.4223684758088,,0.5254309,
SLB,2000,0.5,7.2455931683179,,0.5254309,
SLB,2001,0.5,7.10544168386645,,0.5254309,
SLB,2002,0.5,7.08917665648626,,0.5254309,
SLB,2003,,7.12298077087835,,0.5254309,
SLB,2004,0.9,7.17153966129708,,0.5254309,
SLB,2005,0.9,7.36902505145812,,0.5254309,
SLB,2006,0.9,7.35279097441509,,0.5254309,
SLB,2007,0.9,7.37162656164187,,0.5254309,
SLB,2008,0.9,7.51042133570058,,0.5254309,
SLB,2009,0.9,7.43879288336545,,0.5254309,
SLB,2010,0.9,7.587749831502,,0.5254309,
SLB,2011,0.9,,,0.5254309,
SLB,2012,0.9,,,0.5254309,
SLB,2013,0.9,,,0.5254309,
SLE,1992,0.15,6.62778221842117,2.238,0.7633926,
SLE,1993,0.15,6.69699681681781,2.312,0.7633926,
SLE,1994,0.15,6.75413234079143,2.386,0.7633926,
SLE,1995,0.15,6.68464224265234,2.46,0.7633926,
SLE,1996,0.7,6.40063345796268,2.524,0.7633926,
SLE,1997,0.5,6.24073497529047,2.588,0.7633926,
SLE,1998,0.5,6.23671484318021,2.652,0.7633926,
SLE,1999,0.5,6.16509871123088,2.716,0.7633926,
SLE,2000,0.5,6.16677827602195,2.78,0.7633926,
SLE,2001,0.6,6.27417233185377,2.868,0.7633926,
SLE,2002,0.75,6.45466635859965,2.956,0.7633926,
SLE,2003,0.75,6.46318068671732,3.044,0.7633926,
SLE,2004,0.75,6.52841392458586,3.132,0.7633926,
SLE,2005,0.75,6.58906239474753,3.22,0.7633926,
SLE,2006,0.75,6.65484782671345,3.422,0.7633926,
SLE,2007,0.85,6.69507782623263,3.624,0.7633926,
SLE,2008,0.85,6.72240185683382,3.826,0.7633926,
SLE,2009,0.85,6.74399602475251,4.028,0.7633926,
SLE,2010,0.85,6.83898436702106,4.23,0.7633926,
SLE,2011,0.85,,4.23,0.7633926,
SLE,2012,0.85,,4.23,0.7633926,
SLE,2013,0.85,,4.23,0.7633926,
SLV,1992,0.8,8.35009862148264,4.97,,0.510030850714742
SLV,1993,0.8,8.40791420666509,5.12,,0.510030850714742
SLV,1994,0.85,8.45974504669541,5.27,,0.510030850714742
SLV,1995,0.85,8.51574173197844,5.42,,0.510030850714742
SLV,1996,0.85,8.50490902824543,5.654,,0.510030850714742
SLV,1997,0.85,8.52748569211867,5.888,,0.510030850714742
SLV,1998,0.85,8.55376731077393,6.122,,0.510030850714742
SLV,1999,0.85,8.56896707637464,6.356,,0.510030850714742
SLV,2000,0.85,8.58008263638107,6.59,,0.510030850714742
SLV,2001,0.85,8.59808004290934,6.74,,0.510030850714742
SLV,2002,0.85,8.61221139709117,6.89,,0.510030850714742
SLV,2003,0.85,8.63096129343343,7.04,,0.510030850714742
SLV,2004,0.85,8.64608790683257,7.19,,0.510030850714742
SLV,2005,0.85,8.68073535449094,7.34,,0.510030850714742
SLV,2006,0.85,8.7198579281723,7.426,,0.510030850714742
SLV,2007,0.85,8.75735865918033,7.512,,0.510030850714742
SLV,2008,0.85,8.76209237074526,7.598,,0.510030850714742
SLV,2009,0.9,8.71335956719189,7.684,,0.510030850714742
SLV,2010,0.9,8.72723030250316,7.77,,0.510030850714742
SLV,2011,0.9,,7.77,,0.510030850714742
SLV,2012,0.9,,7.77,,0.510030850714742
SLV,2013,0.9,,7.77,,0.510030850714742
SMR,1992,,,,,
SMR,1993,,,,,
SMR,1994,,,,,
SMR,1995,,,,,
SMR,1996,,,,,
SMR,1997,,,,,
SMR,1998,,,,,
SMR,1999,,,,,
SMR,2000,,,,,
SMR,2001,,,,,
SMR,2002,,,,,
SMR,2003,,,,,
SMR,2004,,,,,
SMR,2005,,,,,
SMR,2006,,,,,
SMR,2007,,,,,
SMR,2008,,,,,
SMR,2009,,,,,
SMR,2010,,,,,
SMR,2011,,,,,
SMR,2012,,,,,
SMR,2013,,,,,
SOM,1992,0.5,6.46700716779389,,0.0325556,
SOM,1993,0.5,6.47181186573783,,0.0325556,
SOM,1994,0.5,6.20996557157185,,0.0325556,
SOM,1995,0.5,6.18818797574814,,0.0325556,
SOM,1996,0.5,6.19464771500717,,0.0325556,
SOM,1997,0.5,6.13944385222279,,0.0325556,
SOM,1998,0.5,6.12887988965271,,0.0325556,
SOM,1999,0.5,6.12970800416765,,0.0325556,
SOM,2000,0.5,6.1187480039305,,0.0325556,
SOM,2001,0.5,6.11475341923532,,0.0325556,
SOM,2002,0.5,6.11622288748607,,0.0325556,
SOM,2003,0.5,6.11732386328011,,0.0325556,
SOM,2004,0.5,6.11424784779866,,0.0325556,
SOM,2005,0.5,6.11319107496794,,0.0325556,
SOM,2006,0.5,6.11402329191238,,0.0325556,
SOM,2007,0.5,6.11384451185479,,0.0325556,
SOM,2008,0.5,6.1160886179652,,0.0325556,
SOM,2009,0.5,6.12541697381334,,0.0325556,
SOM,2010,0.5,6.13501376326467,,0.0325556,
SOM,2011,,,,0.0325556,
SOM,2012,0.75,,,0.0325556,
SOM,2013,0.75,,,0.0325556,
SRB,1992,,8.82669491309241,,,0.109357060702941
SRB,1993,,8.46459392843334,,,0.109357060702941
SRB,1994,,8.4909139722756,,,0.109357060702941
SRB,1995,,8.54730144278005,,,0.109357060702941
SRB,1996,,8.59081957228492,,,0.109357060702941
SRB,1997,,8.66394617751974,,,0.109357060702941
SRB,1998,,8.67465312872021,,,0.109357060702941
SRB,1999,,8.55735017098146,,,0.109357060702941
SRB,2000,,8.6177447624629,,,0.109357060702941
SRB,2001,,8.67975303170315,,,0.109357060702941
SRB,2002,,8.71764168400225,,,0.109357060702941
SRB,2003,,8.74219121653047,,,0.109357060702941
SRB,2004,,8.81984915690755,,,0.109357060702941
SRB,2005,,8.87867003904533,,,0.109357060702941
SRB,2006,0.9,8.93277806431326,,,0.109357060702941
SRB,2007,0.9,9.00202361426222,,,0.109357060702941
SRB,2008,0.9,9.06046922941909,,,0.109357060702941
SRB,2009,0.9,9.03577835842757,,,0.109357060702941
SRB,2010,0.9,9.05884162461058,,,0.109357060702941
SRB,2011,0.9,,,,0.109357060702941
SRB,2012,0.9,,,,0.109357060702941
SRB,2013,0.9,,,,0.109357060702941
SSD,1992,,,,,
SSD,1993,,,,,
SSD,1994,,,,,
SSD,1995,,,,,
SSD,1996,,,,,
SSD,1997,,,,,
SSD,1998,,,,,
SSD,1999,,,,,
SSD,2000,,,,,
SSD,2001,,,,,
SSD,2002,,,,,
SSD,2003,,,,,
SSD,2004,,,,,
SSD,2005,,,,,
SSD,2006,,,,,
SSD,2007,,,,,
SSD,2008,,,,,
SSD,2009,,,,,
SSD,2010,,,,,
SSD,2011,0.5,,,,
SSD,2012,0.5,,,,
SSD,2013,0.5,,,,
STP,1992,,7.27208240598488,,0.2321874,
STP,1993,,7.26063895133461,,0.2321874,
STP,1994,,7.19680478399671,,0.2321874,
STP,1995,,7.21625402250212,,0.2321874,
STP,1996,,7.22187902997966,,0.2321874,
STP,1997,,7.17777822679711,,0.2321874,
STP,1998,,7.16581240804485,,0.2321874,
STP,1999,,7.14385658070269,,0.2321874,
STP,2000,,7.23612457289669,,0.2321874,
STP,2001,,7.09905370047304,,0.2321874,
STP,2002,,7.09641415473353,,0.2321874,
STP,2003,,7.13845262989976,,0.2321874,
STP,2004,,7.16302988077002,,0.2321874,
STP,2005,,7.16827186369406,,0.2321874,
STP,2006,,7.27215038070654,,0.2321874,
STP,2007,,7.26798283931961,,0.2321874,
STP,2008,,7.33949440421089,,0.2321874,
STP,2009,,7.36812548311915,,0.2321874,
STP,2010,,7.38753237325556,,0.2321874,
STP,2011,,,,0.2321874,
STP,2012,,,,0.2321874,
STP,2013,,,,0.2321874,
SUR,1992,0.75,9.05503005760929,,0.3309897,
SUR,1993,0.75,8.79197579305113,,0.3309897,
SUR,1994,0.75,8.82641327607122,,0.3309897,
SUR,1995,0.75,8.82950262029999,,0.3309897,
SUR,1996,0.75,8.96768559388504,,0.3309897,
SUR,1997,0.75,9.09141451307726,,0.3309897,
SUR,1998,0.75,9.14248487519761,,0.3309897,
SUR,1999,0.75,8.85200795950936,,0.3309897,
SUR,2000,0.75,8.80333101855475,,0.3309897,
SUR,2001,0.75,8.81166121172427,,0.3309897,
SUR,2002,0.75,8.90864292191846,,0.3309897,
SUR,2003,0.75,8.99073918359188,,0.3309897,
SUR,2004,0.75,9.03120950861778,,0.3309897,
SUR,2005,0.75,9.17559501811679,,0.3309897,
SUR,2006,0.75,9.19642034943255,,0.3309897,
SUR,2007,0.75,9.27191040181241,,0.3309897,
SUR,2008,0.75,9.29888339486381,,0.3309897,
SUR,2009,0.75,9.27754326567499,,0.3309897,
SUR,2010,0.75,9.27317789702107,,0.3309897,
SUR,2011,0.75,,,0.3309897,
SUR,2012,0.75,,,0.3309897,
SUR,2013,0.75,,,0.3309897,
SVK,1992,,9.0567239169038,10.91,0.2551231,-0.237668025561087
SVK,1993,0.85,9.15478411531554,11.02,0.2551231,-0.237668025561087
SVK,1994,0.85,9.17800122613273,11.13,0.2551231,-0.237668025561087
SVK,1995,0.85,9.23187343874701,11.24,0.2551231,-0.237668025561087
SVK,1996,0.85,9.30636324384608,11.232,0.2551231,-0.237668025561087
SVK,1997,0.85,9.36428133438571,11.224,0.2551231,-0.237668025561087
SVK,1998,0.95,9.40712911676277,11.216,0.2551231,-0.237668025561087
SVK,1999,0.95,9.40279005050074,11.208,0.2551231,-0.237668025561087
SVK,2000,0.95,9.4163751047959,11.2,0.2551231,-0.237668025561087
SVK,2001,0.95,9.45081391976083,11.404,0.2551231,-0.237668025561087
SVK,2002,0.95,9.49593780362341,11.608,0.2551231,-0.237668025561087
SVK,2003,0.95,9.53930873187558,11.812,0.2551231,-0.237668025561087
SVK,2004,0.95,9.58101673303618,12.016,0.2551231,-0.237668025561087
SVK,2005,0.95,9.64055554520315,12.22,0.2551231,-0.237668025561087
SVK,2006,1,9.71859582038936,12.34,0.2551231,-0.237668025561087
SVK,2007,1,9.81690137210127,12.46,0.2551231,-0.237668025561087
SVK,2008,1,9.87270770628117,12.58,0.2551231,-0.237668025561087
SVK,2009,1,9.82701724338336,12.7,0.2551231,-0.237668025561087
SVK,2010,1,9.86704608256612,12.82,0.2551231,-0.237668025561087
SVK,2011,1,,12.82,0.2551231,-0.237668025561087
SVK,2012,1,,12.82,0.2551231,-0.237668025561087
SVK,2013,1,,12.82,0.2551231,-0.237668025561087
SVN,1992,1,9.47160591044989,10.882,0.2201092,-0.0543268776035055
SVN,1993,1,9.52946949591109,10.938,0.2201092,-0.0543268776035055
SVN,1994,1,9.58765494295651,10.994,0.2201092,-0.0543268776035055
SVN,1995,1,9.64741448201267,11.05,0.2201092,-0.0543268776035055
SVN,1996,1,9.6802102326503,11.11,0.2201092,-0.0543268776035055
SVN,1997,1,9.72861336241607,11.17,0.2201092,-0.0543268776035055
SVN,1998,1,9.76538878514587,11.23,0.2201092,-0.0543268776035055
SVN,1999,1,9.82157454955854,11.29,0.2201092,-0.0543268776035055
SVN,2000,1,9.86210967713647,11.35,0.2201092,-0.0543268776035055
SVN,2001,1,9.88763612496116,11.398,0.2201092,-0.0543268776035055
SVN,2002,1,9.92494912111621,11.446,0.2201092,-0.0543268776035055
SVN,2003,1,9.95721532794854,11.494,0.2201092,-0.0543268776035055
SVN,2004,1,10.0014739638996,11.542,0.2201092,-0.0543268776035055
SVN,2005,1,10.0392738614998,11.59,0.2201092,-0.0543268776035055
SVN,2006,1,10.0993853506144,11.65,0.2201092,-0.0543268776035055
SVN,2007,1,10.1737182671175,11.71,0.2201092,-0.0543268776035055
SVN,2008,1,10.2087831615754,11.77,0.2201092,-0.0543268776035055
SVN,2009,1,10.1082510305259,11.83,0.2201092,-0.0543268776035055
SVN,2010,1,10.1227382175916,11.89,0.2201092,-0.0543268776035055
SVN,2011,1,,11.89,0.2201092,-0.0543268776035055
SVN,2012,1,,11.89,0.2201092,-0.0543268776035055
SVN,2013,1,,11.89,0.2201092,-0.0543268776035055
SWE,1992,1,10.1310823790889,10.82,0.196756,-0.661424776991693
SWE,1993,1,10.0954210895498,10.94,0.196756,-0.661424776991693
SWE,1994,1,10.1237423780567,11.06,0.196756,-0.661424776991693
SWE,1995,1,10.1528913479811,11.18,0.196756,-0.661424776991693
SWE,1996,1,10.1656104322188,11.22,0.196756,-0.661424776991693
SWE,1997,1,10.1868733359534,11.26,0.196756,-0.661424776991693
SWE,1998,1,10.2255884194892,11.3,0.196756,-0.661424776991693
SWE,1999,1,10.26911212059,11.34,0.196756,-0.661424776991693
SWE,2000,1,10.3087180903015,11.38,0.196756,-0.661424776991693
SWE,2001,1,10.3197578619322,11.466,0.196756,-0.661424776991693
SWE,2002,1,10.342966134662,11.552,0.196756,-0.661424776991693
SWE,2003,1,10.3639706793108,11.638,0.196756,-0.661424776991693
SWE,2004,1,10.4034473303743,11.724,0.196756,-0.661424776991693
SWE,2005,1,10.4328949806972,11.81,0.196756,-0.661424776991693
SWE,2006,1,10.4735582886799,11.776,0.196756,-0.661424776991693
SWE,2007,1,10.5053539976608,11.742,0.196756,-0.661424776991693
SWE,2008,1,10.4973541453836,11.708,0.196756,-0.661424776991693
SWE,2009,1,10.4418790621694,11.674,0.196756,-0.661424776991693
SWE,2010,1,10.494944830488,11.64,0.196756,-0.661424776991693
SWE,2011,1,,11.64,0.196756,-0.661424776991693
SWE,2012,1,,11.64,0.196756,-0.661424776991693
SWE,2013,1,,11.64,0.196756,-0.661424776991693
SWZ,1992,0.2,8.16448806266668,5.054,0.1722421,
SWZ,1993,0.15,8.16433569975436,5.036,0.1722421,
SWZ,1994,0.15,8.16036673285689,5.018,0.1722421,
SWZ,1995,0.15,8.20033974114251,5,0.1722421,
SWZ,1996,0.15,8.19573823826548,4.888,0.1722421,
SWZ,1997,0.15,8.19659228561463,4.776,0.1722421,
SWZ,1998,0.15,8.20263328495328,4.664,0.1722421,
SWZ,1999,0.15,8.15046992792789,4.552,0.1722421,
SWZ,2000,0.15,8.13706136567939,4.44,0.1722421,
SWZ,2001,0.15,8.07794840322299,4.15,0.1722421,
SWZ,2002,0.15,7.9807814907278,3.86,0.1722421,
SWZ,2003,0.15,8.1098329127563,3.57,0.1722421,
SWZ,2004,0.15,8.03753057195353,3.28,0.1722421,
SWZ,2005,0.15,8.0968500609974,2.99,0.1722421,
SWZ,2006,0.15,8.07836514954138,3.404,0.1722421,
SWZ,2007,0.15,8.10212093226398,3.818,0.1722421,
SWZ,2008,0.15,8.14358537053229,4.232,0.1722421,
SWZ,2009,0.15,8.20719747119266,4.646,0.1722421,
SWZ,2010,0.15,8.21401411091939,5.06,0.1722421,
SWZ,2011,0.15,,5.06,0.1722421,
SWZ,2012,0.15,,5.06,0.1722421,
SWZ,2013,0.15,,5.06,0.1722421,
SYC,1992,,10.0296639993802,,0.1606187,
SYC,1993,,10.089362773579,,0.1606187,
SYC,1994,,10.043666905001,,0.1606187,
SYC,1995,,10.0087199829164,,0.1606187,
SYC,1996,,10.0424753320202,,0.1606187,
SYC,1997,,10.1023476978365,,0.1606187,
SYC,1998,,10.2075264339565,,0.1606187,
SYC,1999,,10.1663879990016,,0.1606187,
SYC,2000,,10.165588022636,,0.1606187,
