GID_2,year,ln_rgdppc,lnpop,GID_0
USA.26.52_1,1996,10.275555561911,5.00883123156152,USA
USA.26.52_1,1997,10.2969024122745,5.00634044953926,USA
USA.26.52_1,1998,10.3182492626381,5.00384966751701,USA
USA.26.52_1,1999,10.3395961130016,5.00135888549475,USA
USA.26.52_1,2000,10.3609429633652,4.99886810347249,USA
USA.26.52_1,2001,10.3740850857941,5.0039849257132,USA
USA.26.52_1,2002,10.3872272082231,5.00910174795391,USA
USA.26.52_1,2003,10.400369330652,5.01421857019462,USA
USA.26.52_1,2004,10.4135114530809,5.01933539243532,USA
USA.26.52_1,2005,10.4266535755098,5.02445221467603,USA
USA.26.52_1,2006,10.4266535755098,5.02445221467603,USA
USA.26.52_1,2007,10.4266535755098,5.02445221467603,USA
USA.26.52_1,2008,10.4266535755098,5.02445221467603,USA
USA.26.52_1,2009,10.4266535755098,5.02445221467603,USA
USA.26.54_1,1992,10.1452230471358,4.53261590709921,USA
USA.26.54_1,1993,10.1712272382613,4.53427961447341,USA
USA.26.54_1,1994,10.1972314293868,4.5359433218476,USA
USA.26.54_1,1995,10.2232356205123,4.5376070292218,USA
USA.26.54_1,1996,10.2442851621966,4.53506676432403,USA
USA.26.54_1,1997,10.265334703881,4.53252649942626,USA
USA.26.54_1,1998,10.2863842455653,4.52998623452849,USA
USA.26.54_1,1999,10.3074337872497,4.52744596963072,USA
USA.26.54_1,2000,10.3284833289341,4.52490570473295,USA
USA.26.54_1,2001,10.3345228054871,4.53298942052985,USA
USA.26.54_1,2002,10.3405622820402,4.54107313632676,USA
USA.26.54_1,2003,10.3466017585932,4.54915685212367,USA
USA.26.54_1,2004,10.3526412351463,4.55724056792058,USA
USA.26.54_1,2005,10.3586807116994,4.56532428371749,USA
USA.26.54_1,2006,10.3586807116994,4.56532428371749,USA
USA.26.54_1,2007,10.3586807116994,4.56532428371749,USA
USA.26.54_1,2008,10.3586807116994,4.56532428371749,USA
USA.26.54_1,2009,10.3586807116994,4.56532428371749,USA
USA.26.55_1,1992,10.1884769617217,5.74952410198916,USA
USA.26.55_1,1993,10.2164958375257,5.76943623092971,USA
USA.26.55_1,1994,10.2445147133297,5.78934835987026,USA
USA.26.55_1,1995,10.2725335891337,5.80926048881081,USA
USA.26.55_1,1996,10.2881314302685,5.82714886055231,USA
USA.26.55_1,1997,10.3037292714033,5.84503723229381,USA
USA.26.55_1,1998,10.3193271125381,5.86292560403531,USA
USA.26.55_1,1999,10.3349249536729,5.88081397577681,USA
USA.26.55_1,2000,10.3505227948077,5.89870234751831,USA
USA.26.55_1,2001,10.3611758328108,5.90678024288096,USA
USA.26.55_1,2002,10.3718288708138,5.91485813824361,USA
USA.26.55_1,2003,10.3824819088169,5.92293603360626,USA
USA.26.55_1,2004,10.39313494682,5.93101392896891,USA
USA.26.55_1,2005,10.4037879848231,5.93909182433156,USA
USA.26.55_1,2006,10.4037879848231,5.93909182433156,USA
USA.26.55_1,2007,10.4037879848231,5.93909182433156,USA
USA.26.55_1,2008,10.4037879848231,5.93909182433156,USA
USA.26.55_1,2009,10.4037879848231,5.93909182433156,USA
USA.26.57_1,1992,10.1353299205047,4.86572130138887,USA
USA.26.57_1,1993,10.1520228375405,4.87191628412918,USA
USA.26.57_1,1994,10.1687157545763,4.87811126686948,USA
USA.26.57_1,1995,10.1854086716122,4.88430624960979,USA
USA.26.57_1,1996,10.2080159203835,4.8869230764985,USA
USA.26.57_1,1997,10.2306231691549,4.88953990338721,USA
USA.26.57_1,1998,10.2532304179262,4.89215673027592,USA
USA.26.57_1,1999,10.2758376666976,4.89477355716463,USA
USA.26.57_1,2000,10.2984449154689,4.89739038405334,USA
USA.26.57_1,2001,10.3048210777325,4.90305891924163,USA
USA.26.57_1,2002,10.311197239996,4.90872745442992,USA
USA.26.57_1,2003,10.3175734022596,4.91439598961821,USA
USA.26.57_1,2004,10.3239495645231,4.9200645248065,USA
USA.26.57_1,2005,10.3303257267867,4.92573305999478,USA
USA.26.57_1,2006,10.3303257267867,4.92573305999478,USA
USA.26.57_1,2007,10.3303257267867,4.92573305999478,USA
USA.26.57_1,2008,10.3303257267867,4.92573305999478,USA
USA.26.57_1,2009,10.3303257267867,4.92573305999478,USA
USA.26.58_1,1992,10.0493688837599,4.40906846740354,USA
USA.26.58_1,1993,10.0671292777895,4.41106767199469,USA
USA.26.58_1,1994,10.0848896718191,4.41306687658585,USA
USA.26.58_1,1995,10.1026500658487,4.415066081177,USA
USA.26.58_1,1996,10.1250846943625,4.41463009178356,USA
USA.26.58_1,1997,10.1475193228764,4.41419410239011,USA
USA.26.58_1,1998,10.1699539513902,4.41375811299667,USA
USA.26.58_1,1999,10.1923885799041,4.41332212360323,USA
USA.26.58_1,2000,10.2148232084179,4.41288613420979,USA
USA.26.58_1,2001,10.2257443229581,4.41926948044746,USA
USA.26.58_1,2002,10.2366654374983,4.42565282668513,USA
USA.26.58_1,2003,10.2475865520385,4.4320361729228,USA
USA.26.58_1,2004,10.2585076665786,4.43841951916047,USA
USA.26.58_1,2005,10.2694287811188,4.44480286539814,USA
USA.26.58_1,2006,10.2694287811188,4.44480286539814,USA
USA.26.58_1,2007,10.2694287811188,4.44480286539814,USA
USA.26.58_1,2008,10.2694287811188,4.44480286539814,USA
USA.26.58_1,2009,10.2694287811188,4.44480286539814,USA
USA.26.81_1,1992,10.1583571611577,4.94648309104109,USA
USA.26.81_1,1993,10.1869491161649,4.96363782989892,USA
USA.26.81_1,1994,10.2155410711721,4.98079256875676,USA
USA.26.81_1,1995,10.2441330261793,4.99794730761459,USA
USA.26.81_1,1996,10.2634069362847,5.01111348999059,USA
USA.26.81_1,1997,10.2826808463901,5.02427967236658,USA
USA.26.81_1,1998,10.3019547564955,5.03744585474258,USA
USA.26.81_1,1999,10.3212286666009,5.05061203711858,USA
USA.26.81_1,2000,10.3405025767063,5.06377821949458,USA
USA.26.81_1,2001,10.3484899953702,5.0718589873352,USA
USA.26.81_1,2002,10.3564774140342,5.07993975517582,USA
USA.26.81_1,2003,10.3644648326982,5.08802052301645,USA
USA.26.81_1,2004,10.3724522513621,5.09610129085707,USA
USA.26.81_1,2005,10.3804396700261,5.1041820586977,USA
USA.26.81_1,2006,10.3804396700261,5.1041820586977,USA
USA.26.81_1,2007,10.3804396700261,5.1041820586977,USA
USA.26.81_1,2008,10.3804396700261,5.1041820586977,USA
USA.26.81_1,2009,10.3804396700261,5.1041820586977,USA
USA.26.93_1,1992,10.0683873034133,4.86789137770153,USA
USA.26.93_1,1993,10.0883198431002,4.88203741660177,USA
USA.26.93_1,1994,10.1082523827872,4.89618345550202,USA
USA.26.93_1,1995,10.1281849224741,4.91032949440226,USA
USA.26.93_1,1996,10.1509372182105,4.92097091186488,USA
USA.26.93_1,1997,10.1736895139469,4.9316123293275,USA
USA.26.93_1,1998,10.1964418096833,4.94225374679012,USA
USA.26.93_1,1999,10.2191941054196,4.95289516425274,USA
USA.26.93_1,2000,10.241946401156,4.96353658171536,USA
USA.26.93_1,2001,10.2494609372291,4.9716235494083,USA
USA.26.93_1,2002,10.2569754733022,4.97971051710123,USA
USA.26.93_1,2003,10.2644900093753,4.98779748479416,USA
USA.26.93_1,2004,10.2720045454484,4.9958844524871,USA
USA.26.93_1,2005,10.2795190815215,5.00397142018003,USA
USA.26.93_1,2006,10.2795190815215,5.00397142018003,USA
USA.26.93_1,2007,10.2795190815215,5.00397142018003,USA
USA.26.93_1,2008,10.2795190815215,5.00397142018003,USA
USA.26.93_1,2009,10.2795190815215,5.00397142018003,USA
USA.27.10_1,1992,10.2271525993136,2.24071514660518,USA
USA.27.10_1,1993,10.2324765258946,2.22846894514008,USA
USA.27.10_1,1994,10.2378004524757,2.21622274367497,USA
USA.27.10_1,1995,10.2431243790567,2.20397654220987,USA
USA.27.10_1,1996,10.2727298915725,2.18601026051409,USA
USA.27.10_1,1997,10.3023354040883,2.16804397881831,USA
USA.27.10_1,1998,10.331940916604,2.15007769712253,USA
USA.27.10_1,1999,10.3615464291198,2.13211141542674,USA
USA.27.10_1,2000,10.3911519416356,2.11414513373096,USA
USA.27.10_1,2001,10.4093892204099,2.09583935045498,USA
USA.27.10_1,2002,10.4276264991842,2.077533567179,USA
USA.27.10_1,2003,10.4458637779585,2.05922778390302,USA
USA.27.10_1,2004,10.4641010567328,2.04092200062704,USA
USA.27.10_1,2005,10.4823383355071,2.02261621735105,USA
USA.27.10_1,2006,10.4823383355071,2.02261621735105,USA
USA.27.10_1,2007,10.4823383355071,2.02261621735105,USA
USA.27.10_1,2008,10.4823383355071,2.02261621735105,USA
USA.27.10_1,2009,10.4823383355071,2.02261621735105,USA
USA.27.11_1,1992,10.0094863077838,2.94552566653687,USA
USA.27.11_1,1993,10.0201653663457,2.94012226540292,USA
USA.27.11_1,1994,10.0308444249077,2.93471886426896,USA
USA.27.11_1,1995,10.0415234834696,2.92931546313501,USA
USA.27.11_1,1996,10.0580206215456,2.9196784375008,USA
USA.27.11_1,1997,10.0745177596215,2.91004141186659,USA
USA.27.11_1,1998,10.0910148976974,2.90040438623237,USA
USA.27.11_1,1999,10.1075120357734,2.89076736059816,USA
USA.27.11_1,2000,10.1240091738493,2.88113033496394,USA
USA.27.11_1,2001,10.1660946558736,2.89426663785572,USA
USA.27.11_1,2002,10.2081801378979,2.90740294074749,USA
USA.27.11_1,2003,10.2502656199222,2.92053924363926,USA
USA.27.11_1,2004,10.2923511019465,2.93367554653103,USA
USA.27.11_1,2005,10.3344365839708,2.94681184942281,USA
USA.27.11_1,2006,10.3344365839708,2.94681184942281,USA
USA.27.11_1,2007,10.3344365839708,2.94681184942281,USA
USA.27.11_1,2008,10.3344365839708,2.94681184942281,USA
USA.27.11_1,2009,10.3344365839708,2.94681184942281,USA
USA.27.12_1,1992,10.1278729121642,4.14016587450616,USA
USA.27.12_1,1993,10.1411438348488,4.14864819101135,USA
USA.27.12_1,1994,10.1544147575334,4.15713050751655,USA
USA.27.12_1,1995,10.167685680218,4.16561282402174,USA
USA.27.12_1,1996,10.1797540656374,4.17058003102864,USA
USA.27.12_1,1997,10.1918224510568,4.17554723803555,USA
USA.27.12_1,1998,10.2038908364762,4.18051444504245,USA
USA.27.12_1,1999,10.2159592218956,4.18548165204935,USA
USA.27.12_1,2000,10.228027607315,4.19044885905626,USA
USA.27.12_1,2001,10.2603403504528,4.20366026203625,USA
USA.27.12_1,2002,10.2926530935907,4.21687166501624,USA
USA.27.12_1,2003,10.3249658367285,4.23008306799624,USA
USA.27.12_1,2004,10.3572785798664,4.24329447097623,USA
USA.27.12_1,2005,10.3895913230043,4.25650587395622,USA
USA.27.12_1,2006,10.3895913230043,4.25650587395622,USA
USA.27.12_1,2007,10.3895913230043,4.25650587395622,USA
USA.27.12_1,2008,10.3895913230043,4.25650587395622,USA
USA.27.12_1,2009,10.3895913230043,4.25650587395622,USA
USA.27.14_1,1992,10.0237018756298,0.513224417628739,USA
USA.27.14_1,1993,10.0086984310435,0.511002242466041,USA
USA.27.14_1,1994,9.99369498645717,0.508780067303344,USA
USA.27.14_1,1995,9.97869154187084,0.506557892140646,USA
USA.27.14_1,1996,9.99896984852221,0.500993698392357,USA
USA.27.14_1,1997,10.0192481551736,0.495429504644067,USA
USA.27.14_1,1998,10.039526461825,0.489865310895777,USA
USA.27.14_1,1999,10.0598047684763,0.484301117147488,USA
USA.27.14_1,2000,10.0800830751277,0.478736923399198,USA
USA.27.14_1,2001,10.1218382237313,0.491948665258139,USA
USA.27.14_1,2002,10.1635933723348,0.505160407117079,USA
USA.27.14_1,2003,10.2053485209383,0.518372148976019,USA
USA.27.14_1,2004,10.2471036695419,0.531583890834959,USA
USA.27.14_1,2005,10.2888588181454,0.544795632693899,USA
USA.27.14_1,2006,10.2888588181454,0.544795632693899,USA
USA.27.14_1,2007,10.2888588181454,0.544795632693899,USA
USA.27.14_1,2008,10.2888588181454,0.544795632693899,USA
USA.27.14_1,2009,10.2888588181454,0.544795632693899,USA
USA.27.15_1,1992,9.9835505752763,2.41390548355768,USA
USA.27.15_1,1993,9.98628651578526,2.41968019690026,USA
USA.27.15_1,1994,9.98902245629422,2.42545491024285,USA
USA.27.15_1,1995,9.99175839680318,2.43122962358543,USA
USA.27.15_1,1996,9.99097387838297,2.43339102065455,USA
USA.27.15_1,1997,9.99018935996276,2.43555241772367,USA
USA.27.15_1,1998,9.98940484154256,2.43771381479279,USA
USA.27.15_1,1999,9.98862032312235,2.43987521186191,USA
USA.27.15_1,2000,9.98783580470214,2.44203660893103,USA
USA.27.15_1,2001,10.0383595033348,2.45522638513619,USA
USA.27.15_1,2002,10.0888832019674,2.46841616134135,USA
USA.27.15_1,2003,10.1394069006,2.48160593754651,USA
USA.27.15_1,2004,10.1899305992326,2.49479571375167,USA
USA.27.15_1,2005,10.2404542978652,2.50798548995683,USA
USA.27.15_1,2006,10.2404542978652,2.50798548995683,USA
USA.27.15_1,2007,10.2404542978652,2.50798548995683,USA
USA.27.15_1,2008,10.2404542978652,2.50798548995683,USA
USA.27.15_1,2009,10.2404542978652,2.50798548995683,USA
USA.27.16_1,1992,10.112563532886,1.69062123059515,USA
USA.27.16_1,1993,10.1187405834489,1.71481674629795,USA
USA.27.16_1,1994,10.1249176340119,1.73901226200075,USA
USA.27.16_1,1995,10.1310946845748,1.76320777770356,USA
USA.27.16_1,1996,10.1429857376081,1.78548816273863,USA
USA.27.16_1,1997,10.1548767906414,1.8077685477737,USA
USA.27.16_1,1998,10.1667678436748,1.83004893280878,USA
USA.27.16_1,1999,10.1786588967081,1.85232931784385,USA
USA.27.16_1,2000,10.1905499497414,1.87460970287893,USA
USA.27.16_1,2001,10.2300644687632,1.8877907923405,USA
USA.27.16_1,2002,10.269578987785,1.90097188180206,USA
USA.27.16_1,2003,10.3090935068068,1.91415297126363,USA
USA.27.16_1,2004,10.3486080258287,1.9273340607252,USA
USA.27.16_1,2005,10.3881225448505,1.94051515018677,USA
USA.27.16_1,2006,10.3881225448505,1.94051515018677,USA
USA.27.16_1,2007,10.3881225448505,1.94051515018677,USA
USA.27.16_1,2008,10.3881225448505,1.94051515018677,USA
USA.27.16_1,2009,10.3881225448505,1.94051515018677,USA
USA.27.17_1,1992,9.98405506360105,0.359990949223247,USA
USA.27.17_1,1993,9.98628906305206,0.345625238449805,USA
USA.27.17_1,1994,9.98852306250306,0.331259527676363,USA
USA.27.17_1,1995,9.99075706195407,0.316893816902921,USA
USA.27.17_1,1996,10.021610743499,0.298418557639534,USA
USA.27.17_1,1997,10.052464425044,0.279943298376147,USA
USA.27.17_1,1998,10.0833181065889,0.261468039112761,USA
USA.27.17_1,1999,10.1141717881338,0.242992779849374,USA
USA.27.17_1,2000,10.1450254696788,0.224517520585987,USA
USA.27.17_1,2001,10.1861470121351,0.23765383383365,USA
USA.27.17_1,2002,10.2272685545913,0.250790147081313,USA
USA.27.17_1,2003,10.2683900970476,0.263926460328976,USA
USA.27.17_1,2004,10.3095116395039,0.277062773576639,USA
USA.27.17_1,2005,10.3506331819601,0.290199086824302,USA
USA.27.17_1,2006,10.3506331819601,0.290199086824302,USA
USA.27.17_1,2007,10.3506331819601,0.290199086824302,USA
USA.27.17_1,2008,10.3506331819601,0.290199086824302,USA
USA.27.17_1,2009,10.3506331819601,0.290199086824302,USA
USA.27.18_1,1992,10.1843459626723,4.81436400261444,USA
USA.27.18_1,1993,10.189669888918,4.82286215153125,USA
USA.27.18_1,1994,10.1949938151637,4.83136030044806,USA
USA.27.18_1,1995,10.2003177414094,4.83985844936487,USA
USA.27.18_1,1996,10.2299232296638,4.85190095280865,USA
USA.27.18_1,1997,10.2595287179182,4.86394345625243,USA
USA.27.18_1,1998,10.2891342061726,4.8759859596962,USA
USA.27.18_1,1999,10.3187396944269,4.88802846313998,USA
USA.27.18_1,2000,10.3483451826813,4.90007096658376,USA
USA.27.18_1,2001,10.3665824381178,4.91191502398712,USA
USA.27.18_1,2002,10.3848196935543,4.92375908139049,USA
USA.27.18_1,2003,10.4030569489907,4.93560313879385,USA
USA.27.18_1,2004,10.4212942044272,4.94744719619722,USA
USA.27.18_1,2005,10.4395314598636,4.95929125360058,USA
USA.27.18_1,2006,10.4395314598636,4.95929125360058,USA
USA.27.18_1,2007,10.4395314598636,4.95929125360058,USA
USA.27.18_1,2008,10.4395314598636,4.95929125360058,USA
USA.27.18_1,2009,10.4395314598636,4.95929125360058,USA
USA.27.1_1,1992,10.1139925265497,3.44934052797492,USA
USA.27.1_1,1993,10.1240602973226,3.4558636214635,USA
USA.27.1_1,1994,10.1341280680955,3.46238671495209,USA
USA.27.1_1,1995,10.1441958388684,3.46890980844067,USA
USA.27.1_1,1996,10.153209013899,3.47151416909602,USA
USA.27.1_1,1997,10.1622221889296,3.47411852975137,USA
USA.27.1_1,1998,10.1712353639602,3.47672289040672,USA
USA.27.1_1,1999,10.1802485389909,3.47932725106208,USA
USA.27.1_1,2000,10.1892617140215,3.48193161171743,USA
USA.27.1_1,2001,10.2393926735167,3.49515083856274,USA
USA.27.1_1,2002,10.2895236330119,3.50837006540806,USA
USA.27.1_1,2003,10.3396545925071,3.52158929225338,USA
USA.27.1_1,2004,10.3897855520023,3.53480851909869,USA
USA.27.1_1,2005,10.4399165114975,3.54802774594401,USA
USA.27.1_1,2006,10.4399165114975,3.54802774594401,USA
USA.27.1_1,2007,10.4399165114975,3.54802774594401,USA
USA.27.1_1,2008,10.4399165114975,3.54802774594401,USA
USA.27.1_1,2009,10.4399165114975,3.54802774594401,USA
USA.27.21_1,1992,10.008108692156,1.56441040636997,USA
USA.27.21_1,1993,10.0134326178132,1.56360218204772,USA
USA.27.21_1,1994,10.0187565434703,1.56279395772546,USA
USA.27.21_1,1995,10.0240804691275,1.56198573340321,USA
USA.27.21_1,1996,10.0536859829076,1.55366243112407,USA
USA.27.21_1,1997,10.0832914966876,1.54533912884494,USA
USA.27.21_1,1998,10.1128970104676,1.5370158265658,USA
USA.27.21_1,1999,10.1425025242476,1.52869252428667,USA
USA.27.21_1,2000,10.1721080380276,1.52036922200753,USA
USA.27.21_1,2001,10.1903453165218,1.51167099115794,USA
USA.27.21_1,2002,10.208582595016,1.50297276030834,USA
USA.27.21_1,2003,10.2268198735101,1.49427452945875,USA
USA.27.21_1,2004,10.2450571520043,1.48557629860916,USA
USA.27.21_1,2005,10.2632944304985,1.47687806775956,USA
USA.27.21_1,2006,10.2632944304985,1.47687806775956,USA
USA.27.21_1,2007,10.2632944304985,1.47687806775956,USA
USA.27.21_1,2008,10.2632944304985,1.47687806775956,USA
USA.27.21_1,2009,10.2632944304985,1.47687806775956,USA
USA.27.22_1,1992,10.1475596409729,3.22904931941931,USA
USA.27.22_1,1993,10.1592035472866,3.25871211436417,USA
USA.27.22_1,1994,10.1708474536004,3.28837490930904,USA
USA.27.22_1,1995,10.1824913599141,3.3180377042539,USA
USA.27.22_1,1996,10.1964617423289,3.34432536005507,USA
USA.27.22_1,1997,10.2104321247437,3.37061301585623,USA
USA.27.22_1,1998,10.2244025071585,3.3969006716574,USA
USA.27.22_1,1999,10.2383728895733,3.42318832745857,USA
USA.27.22_1,2000,10.2523432719881,3.44947598325973,USA
USA.27.22_1,2001,10.2840660461538,3.46268448924908,USA
USA.27.22_1,2002,10.3157888203196,3.47589299523842,USA
USA.27.22_1,2003,10.3475115944854,3.48910150122777,USA
USA.27.22_1,2004,10.3792343686511,3.50231000721711,USA
USA.27.22_1,2005,10.4109571428169,3.51551851320645,USA
USA.27.22_1,2006,10.4109571428169,3.51551851320645,USA
USA.27.22_1,2007,10.4109571428169,3.51551851320645,USA
USA.27.22_1,2008,10.4109571428169,3.51551851320645,USA
USA.27.22_1,2009,10.4109571428169,3.51551851320645,USA
USA.27.23_1,1992,10.081335861904,2.27272061302842,USA
USA.27.23_1,1993,10.0667354002094,2.27424409795357,USA
USA.27.23_1,1994,10.0521349385147,2.27576758287872,USA
USA.27.23_1,1995,10.0375344768201,2.27729106780387,USA
USA.27.23_1,1996,10.0513320914427,2.27499907447283,USA
USA.27.23_1,1997,10.0651297060654,2.27270708114179,USA
USA.27.23_1,1998,10.078927320688,2.27041508781075,USA
USA.27.23_1,1999,10.0927249353107,2.26812309447971,USA
USA.27.23_1,2000,10.1065225499333,2.26583110114867,USA
USA.27.23_1,2001,10.1502766137721,2.27905671169872,USA
USA.27.23_1,2002,10.1940306776108,2.29228232224877,USA
USA.27.23_1,2003,10.2377847414496,2.30550793279882,USA
USA.27.23_1,2004,10.2815388052883,2.31873354334887,USA
USA.27.23_1,2005,10.3252928691271,2.33195915389893,USA
USA.27.23_1,2006,10.3252928691271,2.33195915389893,USA
USA.27.23_1,2007,10.3252928691271,2.33195915389893,USA
USA.27.23_1,2008,10.3252928691271,2.33195915389893,USA
USA.27.23_1,2009,10.3252928691271,2.33195915389893,USA
USA.27.24_1,1992,10.0650375608942,2.17131781538029,USA
USA.27.24_1,1993,10.0768095011259,2.19092567768991,USA
USA.27.24_1,1994,10.0885814413576,2.21053353999953,USA
USA.27.24_1,1995,10.1003533815893,2.23014140230915,USA
USA.27.24_1,1996,10.1157454488868,2.24578942370086,USA
USA.27.24_1,1997,10.1311375161843,2.26143744509258,USA
USA.27.24_1,1998,10.1465295834818,2.27708546648429,USA
USA.27.24_1,1999,10.1619216507793,2.29273348787601,USA
USA.27.24_1,2000,10.1773137180768,2.30838150926772,USA
USA.27.24_1,2001,10.2173421754975,2.32154838153018,USA
USA.27.24_1,2002,10.2573706329182,2.33471525379265,USA
USA.27.24_1,2003,10.297399090339,2.34788212605511,USA
USA.27.24_1,2004,10.3374275477597,2.36104899831757,USA
USA.27.24_1,2005,10.3774560051805,2.37421587058003,USA
USA.27.24_1,2006,10.3774560051805,2.37421587058003,USA
USA.27.24_1,2007,10.3774560051805,2.37421587058003,USA
USA.27.24_1,2008,10.3774560051805,2.37421587058003,USA
USA.27.24_1,2009,10.3774560051805,2.37421587058003,USA
USA.27.25_1,1992,10.2093811801972,4.37798906627751,USA
USA.27.25_1,1993,10.2135948795553,4.38265701082827,USA
USA.27.25_1,1994,10.2178085789134,4.38732495537904,USA
USA.27.25_1,1995,10.2220222782715,4.3919928999298,USA
USA.27.25_1,1996,10.2318990345088,4.39304565816099,USA
USA.27.25_1,1997,10.2417757907462,4.39409841639219,USA
USA.27.25_1,1998,10.2516525469835,4.39515117462338,USA
USA.27.25_1,1999,10.2615293032209,4.39620393285458,USA
USA.27.25_1,2000,10.2714060594582,4.39725669108577,USA
USA.27.25_1,2001,10.2970007075929,4.41046920010898,USA
USA.27.25_1,2002,10.3225953557277,4.42368170913218,USA
USA.27.25_1,2003,10.3481900038624,4.43689421815539,USA
USA.27.25_1,2004,10.3737846519971,4.45010672717859,USA
USA.27.25_1,2005,10.3993793001319,4.46331923620179,USA
USA.27.25_1,2006,10.3993793001319,4.46331923620179,USA
USA.27.25_1,2007,10.3993793001319,4.46331923620179,USA
USA.27.25_1,2008,10.3993793001319,4.46331923620179,USA
USA.27.25_1,2009,10.3993793001319,4.46331923620179,USA
USA.27.26_1,1992,10.0081283578879,1.98841107153592,USA
USA.27.26_1,1993,10.0134522854565,2.00066805533114,USA
USA.27.26_1,1994,10.0187762130251,2.01292503912636,USA
USA.27.26_1,1995,10.0241001405938,2.02518202292158,USA
USA.27.26_1,1996,10.0537056527469,2.04245783027669,USA
USA.27.26_1,1997,10.0833111649,2.0597336376318,USA
USA.27.26_1,1998,10.1129166770531,2.07700944498691,USA
USA.27.26_1,1999,10.1425221892062,2.09428525234202,USA
USA.27.26_1,2000,10.1721277013593,2.11156105969713,USA
USA.27.26_1,2001,10.1903649809285,2.12852343129794,USA
USA.27.26_1,2002,10.2086022604977,2.14548580289874,USA
USA.27.26_1,2003,10.2268395400669,2.16244817449955,USA
USA.27.26_1,2004,10.2450768196361,2.17941054610035,USA
USA.27.26_1,2005,10.2633140992052,2.19637291770115,USA
USA.27.26_1,2006,10.2633140992052,2.19637291770115,USA
USA.27.26_1,2007,10.2633140992052,2.19637291770115,USA
USA.27.26_1,2008,10.2633140992052,2.19637291770115,USA
USA.27.26_1,2009,10.2633140992052,2.19637291770115,USA
USA.27.27_1,1992,10.2341226128982,3.88103215726453,USA
USA.27.27_1,1993,10.2414353613955,3.88942809857817,USA
USA.27.27_1,1994,10.2487481098928,3.89782403989181,USA
USA.27.27_1,1995,10.2560608583901,3.90621998120545,USA
USA.27.27_1,1996,10.2848218567669,3.91039023939867,USA
USA.27.27_1,1997,10.3135828551437,3.91456049759189,USA
USA.27.27_1,1998,10.3423438535204,3.91873075578511,USA
USA.27.27_1,1999,10.3711048518972,3.92290101397833,USA
USA.27.27_1,2000,10.399865850274,3.92707127217155,USA
USA.27.27_1,2001,10.4171904622841,3.93111468026451,USA
USA.27.27_1,2002,10.4345150742941,3.93515808835747,USA
USA.27.27_1,2003,10.4518396863041,3.93920149645043,USA
USA.27.27_1,2004,10.4691642983142,3.94324490454339,USA
USA.27.27_1,2005,10.4864889103242,3.94728831263635,USA
USA.27.27_1,2006,10.4864889103242,3.94728831263635,USA
USA.27.27_1,2007,10.4864889103242,3.94728831263635,USA
USA.27.27_1,2008,10.4864889103242,3.94728831263635,USA
USA.27.27_1,2009,10.4864889103242,3.94728831263635,USA
USA.27.28_1,1992,10.1177625267719,3.75728622045463,USA
USA.27.28_1,1993,10.1330219851093,3.78121639131,USA
USA.27.28_1,1994,10.1482814434467,3.80514656216537,USA
USA.27.28_1,1995,10.163540901784,3.82907673302074,USA
USA.27.28_1,1996,10.1854197540585,3.85061641214419,USA
USA.27.28_1,1997,10.207298606333,3.87215609126763,USA
USA.27.28_1,1998,10.2291774586075,3.89369577039108,USA
USA.27.28_1,1999,10.251056310882,3.91523544951452,USA
USA.27.28_1,2000,10.2729351631565,3.93677512863797,USA
USA.27.28_1,2001,10.313346804454,3.94999941966601,USA
USA.27.28_1,2002,10.3537584457514,3.96322371069404,USA
USA.27.28_1,2003,10.3941700870489,3.97644800172208,USA
USA.27.28_1,2004,10.4345817283463,3.98967229275011,USA
USA.27.28_1,2005,10.4749933696437,4.00289658377815,USA
USA.27.28_1,2006,10.4749933696437,4.00289658377815,USA
USA.27.28_1,2007,10.4749933696437,4.00289658377815,USA
USA.27.28_1,2008,10.4749933696437,4.00289658377815,USA
USA.27.28_1,2009,10.4749933696437,4.00289658377815,USA
USA.27.29_1,1992,9.95303635226601,2.35917582829599,USA
USA.27.29_1,1993,9.98336351836,2.35612558407375,USA
USA.27.29_1,1994,10.013690684454,2.35307533985151,USA
USA.27.29_1,1995,10.044017850548,2.35002509562927,USA
USA.27.29_1,1996,10.0568836742266,2.34260548632986,USA
USA.27.29_1,1997,10.0697494979052,2.33518587703045,USA
USA.27.29_1,1998,10.0826153215839,2.32776626773104,USA
USA.27.29_1,1999,10.0954811452625,2.32034665843163,USA
USA.27.29_1,2000,10.1083469689411,2.31292704913222,USA
USA.27.29_1,2001,10.119125099491,2.32610906771375,USA
USA.27.29_1,2002,10.1299032300409,2.33929108629529,USA
USA.27.29_1,2003,10.1406813605907,2.35247310487682,USA
USA.27.29_1,2004,10.1514594911406,2.36565512345835,USA
USA.27.29_1,2005,10.1622376216904,2.37883714203989,USA
USA.27.29_1,2006,10.1622376216904,2.37883714203989,USA
USA.27.29_1,2007,10.1622376216904,2.37883714203989,USA
USA.27.29_1,2008,10.1622376216904,2.37883714203989,USA
USA.27.29_1,2009,10.1622376216904,2.37883714203989,USA
USA.27.2_1,1992,9.98941129633249,2.01889012802008,USA
USA.27.2_1,1993,9.99256649806083,2.01929256018113,USA
USA.27.2_1,1994,9.99572169978916,2.01969499234217,USA
USA.27.2_1,1995,9.99887690151751,2.02009742450322,USA
USA.27.2_1,1996,10.0054570649996,2.01803684270686,USA
