GID_2,GID_0,year,pop_count,lnpop
BRA.25.102_1,BRA,2020,5573,1.7179335085874
BRA.25.103_1,BRA,2020,69957,4.2478807675843
BRA.25.104_1,BRA,2020,29615,3.38828098972893
BRA.25.105_1,BRA,2020,10495,2.3508989532726
BRA.25.106_1,BRA,2020,25558,3.24095037918651
BRA.25.107_1,BRA,2020,5957,1.78456699864655
BRA.25.108_1,BRA,2020,1254752,7.13469322247679
BRA.25.109_1,BRA,2020,66173,4.1922725247626
BRA.25.110_1,BRA,2020,66216,4.19292212558309
BRA.25.111_1,BRA,2020,4929,1.59513612772324
BRA.25.112_1,BRA,2020,23118,3.14061153487208
BRA.25.113_1,BRA,2020,4924,1.59412120832221
BRA.25.114_1,BRA,2020,31713,3.45672669145464
BRA.25.115_1,BRA,2020,2830,1.04027671165515
BRA.25.116_1,BRA,2020,4952,1.5997915353823
BRA.25.117_1,BRA,2020,48700,3.88567903008854
BRA.25.118_1,BRA,2020,19773,2.98431737073869
BRA.25.119_1,BRA,2020,54007,3.98911366779271
BRA.25.120_1,BRA,2020,122864,4.81107805258819
BRA.25.121_1,BRA,2020,391745,5.97061111791282
BRA.25.122_1,BRA,2020,12503,2.52596861551286
BRA.25.123_1,BRA,2020,30377,3.41368574311452
BRA.25.124_1,BRA,2020,2705,0.995101912298445
BRA.25.125_1,BRA,2020,20054,2.99842863510173
BRA.25.126_1,BRA,2020,123998,4.8202654364427
BRA.25.127_1,BRA,2020,7696,2.04070071336341
BRA.25.128_1,BRA,2020,8887,2.18458953475634
BRA.25.129_1,BRA,2020,19376,2.96403518681074
BRA.25.130_1,BRA,2020,46026,3.82920645420521
BRA.25.131_1,BRA,2020,17388,2.85578031312655
BRA.25.132_1,BRA,2020,16668,2.81349071356021
BRA.25.133_1,BRA,2020,12755,2.54592335159377
BRA.25.134_1,BRA,2020,8125,2.0949457282158
BRA.25.135_1,BRA,2020,18557,2.9208470763622
BRA.25.136_1,BRA,2020,6331,1.84545820156199
BRA.25.137_1,BRA,2020,27516,3.31476765366377
BRA.25.138_1,BRA,2020,17659,2.87124556843099
BRA.25.139_1,BRA,2020,23558,3.15946546553659
BRA.25.140_1,BRA,2020,5844,1.76541549388845
BRA.25.141_1,BRA,2020,5121,1.63334973248041
BRA.25.142_1,BRA,2020,4101,1.41123084640992
BRA.25.143_1,BRA,2020,71533,4.27015888168539
BRA.25.144_1,BRA,2020,7542,2.02048739883617
BRA.25.145_1,BRA,2020,233301,5.45232946534482
BRA.25.146_1,BRA,2020,34641,3.54503795163783
BRA.25.147_1,BRA,2020,8392,2.127278871094
BRA.25.148_1,BRA,2020,2290,0.828551817566148
BRA.25.149_1,BRA,2020,82527,4.41312551252587
BRA.25.150_1,BRA,2020,129452,4.86331015605888
BRA.25.151_1,BRA,2020,22621,3.1188786783757
BRA.25.152_1,BRA,2020,33490,3.51124688680611
BRA.25.153_1,BRA,2020,414998,6.02827370094198
BRA.25.154_1,BRA,2020,1803,0.58945194422118
BRA.25.155_1,BRA,2020,11609,2.4517806593559
BRA.25.156_1,BRA,2020,8705,2.16389757322015
BRA.25.157_1,BRA,2020,26908,3.29242364016336
BRA.25.158_1,BRA,2020,9072,2.2051927469854
BRA.25.159_1,BRA,2020,46573,3.84102097407342
BRA.25.160_1,BRA,2020,12831,2.55186411791288
BRA.25.161_1,BRA,2020,2189,0.783444818540726
BRA.25.162_1,BRA,2020,9321,2.23226991907902
BRA.25.163_1,BRA,2020,6490,1.870262530716
BRA.25.164_1,BRA,2020,15603,2.74746320345905
BRA.25.165_1,BRA,2020,17306,2.85105326218455
BRA.25.166_1,BRA,2020,3507,1.25476097115804
BRA.25.167_1,BRA,2020,2535,0.930193637043146
BRA.25.169_1,BRA,2020,257060,5.54930952068199
BRA.25.168_1,BRA,2020,68108,4.2210946805584
BRA.25.170_1,BRA,2020,3222,1.17000228475478
BRA.25.171_1,BRA,2020,19151,2.95235493358442
BRA.25.172_1,BRA,2020,44666,3.79921258579828
BRA.25.173_1,BRA,2020,4677,1.54265687874375
BRA.25.174_1,BRA,2020,11007,2.39853143404125
BRA.25.175_1,BRA,2020,2809,1.03282854812211
BRA.25.176_1,BRA,2020,8627,2.15489682009444
BRA.25.177_1,BRA,2020,9904,2.29293871594224
BRA.25.178_1,BRA,2020,16268,2.78919998804498
BRA.25.179_1,BRA,2020,5847,1.76592870919353
BRA.25.180_1,BRA,2020,69245,4.23765094029468
BRA.25.181_1,BRA,2020,1687,0.522951803563831
BRA.25.182_1,BRA,2020,189384,5.24377669988684
BRA.25.183_1,BRA,2020,1719,0.541742726400712
BRA.25.184_1,BRA,2020,3092,1.12881813072518
BRA.25.185_1,BRA,2020,14190,2.65253749117195
BRA.25.186_1,BRA,2020,2888,1.06056422103058
BRA.25.187_1,BRA,2020,361195,5.88941797870062
BRA.25.188_1,BRA,2020,170762,5.14027077416598
BRA.25.189_1,BRA,2020,143856,4.96881279924242
BRA.25.190_1,BRA,2020,2843,1.04485983266886
BRA.25.191_1,BRA,2020,7130,1.9643112344262
BRA.25.192_1,BRA,2020,45397,3.81544602356882
BRA.25.193_1,BRA,2020,4646,1.53600663434822
BRA.25.194_1,BRA,2020,4762,1.56066774806467
BRA.25.195_1,BRA,2020,11190,2.41502052232383
BRA.25.196_1,BRA,2020,11484,2.44095476225882
BRA.25.197_1,BRA,2020,4862,1.58144987589393
BRA.25.198_1,BRA,2020,11777,2.46614847685941
BRA.25.199_1,BRA,2020,5792,1.75647765508342
BRA.25.200_1,BRA,2020,40424,3.69942366798961
BRA.25.201_1,BRA,2020,18300,2.90690105984738
BRA.25.202_1,BRA,2020,20251,3.00820417504931
BRA.25.205_1,BRA,2020,21256,3.05663920845751
BRA.25.203_1,BRA,2020,8740,2.16791018966744
BRA.25.204_1,BRA,2020,10928,2.39132830282843
BRA.25.206_1,BRA,2020,2062,0.723676385594768
BRA.25.207_1,BRA,2020,6770,1.91250108692418
BRA.25.208_1,BRA,2020,152340,5.02611486494464
BRA.25.209_1,BRA,2020,184,-1.69281952137315
BRA.25.210_1,BRA,2020,29224,3.37499028949298
BRA.25.211_1,BRA,2020,17231,2.84671008716096
BRA.25.212_1,BRA,2020,39041,3.66461237597094
BRA.25.213_1,BRA,2020,320446,5.76971377542577
BRA.25.214_1,BRA,2020,1325248,7.18935489071756
BRA.25.215_1,BRA,2020,7555,2.0222095957247
BRA.25.216_1,BRA,2020,5173,1.64345279102138
BRA.25.217_1,BRA,2020,9423,2.24315350922462
BRA.25.218_1,BRA,2020,13783,2.6234359487123
BRA.25.219_1,BRA,2020,226842,5.42425373989412
BRA.25.220_1,BRA,2020,11221,2.41778702268273
BRA.25.221_1,BRA,2020,6640,1.89311196348834
BRA.25.222_1,BRA,2020,8552,2.14616517372274
BRA.25.223_1,BRA,2020,33981,3.52580154488669
BRA.25.224_1,BRA,2020,12021,2.48665512032212
BRA.25.225_1,BRA,2020,7501,2.0150363449875
BRA.25.226_1,BRA,2020,58424,4.06772676431781
BRA.25.227_1,BRA,2020,77810,4.35426995762884
BRA.25.228_1,BRA,2020,8119,2.09420699388031
BRA.25.229_1,BRA,2020,8169,2.10034650235973
BRA.25.230_1,BRA,2020,24880,3.21406426787098
BRA.25.231_1,BRA,2020,30217,3.40840467991151
BRA.25.232_1,BRA,2020,9511,2.25244902350025
BRA.25.233_1,BRA,2020,30858,3.42939603602083
BRA.25.234_1,BRA,2020,26779,3.28761799826635
BRA.25.235_1,BRA,2020,9617,2.26353236573035
BRA.25.236_1,BRA,2020,235194,5.460410705495
BRA.25.237_1,BRA,2020,5048,1.61899212523891
BRA.25.238_1,BRA,2020,4058,1.40069024140362
BRA.25.239_1,BRA,2020,3936,1.37016497919001
BRA.25.240_1,BRA,2020,14832,2.6967870088235
BRA.25.241_1,BRA,2020,34345,3.53645644766585
BRA.25.242_1,BRA,2020,7048,1.95274388863388
BRA.25.243_1,BRA,2020,5007,1.61083693334781
BRA.25.244_1,BRA,2020,4580,1.52169899812609
BRA.25.245_1,BRA,2020,15778,2.7586165646729
BRA.25.246_1,BRA,2020,22920,3.13200989184654
BRA.25.247_1,BRA,2020,7891,2.0657228695389
BRA.25.248_1,BRA,2020,8334,2.12034353300026
BRA.25.249_1,BRA,2020,18514,2.91852720264502
BRA.25.250_1,BRA,2020,26406,3.27359125705701
BRA.25.251_1,BRA,2020,15445,2.73728532637055
BRA.25.252_1,BRA,2020,3664,1.29855544681188
BRA.25.253_1,BRA,2020,97508,4.57993442591983
BRA.25.254_1,BRA,2020,3361,1.21223854874297
BRA.25.255_1,BRA,2020,168319,5.12586098846706
BRA.25.256_1,BRA,2020,164671,5.10394954396303
BRA.25.257_1,BRA,2020,94141,4.54479365839374
BRA.25.258_1,BRA,2020,237470,5.47004129970671
BRA.25.259_1,BRA,2020,74006,4.30414617099836
BRA.25.260_1,BRA,2020,4202,1.43556060242281
BRA.25.261_1,BRA,2020,43017,3.76159538640101
BRA.25.262_1,BRA,2020,15350,2.73111547403321
BRA.25.263_1,BRA,2020,13499,2.60261560862669
BRA.25.264_1,BRA,2020,4799,1.56840756287611
BRA.25.265_1,BRA,2020,354596,5.87097911326064
BRA.25.266_1,BRA,2020,50982,3.93147262924946
BRA.25.267_1,BRA,2020,17342,2.85313130495497
BRA.25.268_1,BRA,2020,114834,4.74348760728399
BRA.25.269_1,BRA,2020,20017,2.99658191250857
BRA.25.270_1,BRA,2020,17419,2.85756156449532
BRA.25.271_1,BRA,2020,6409,1.85770325252209
BRA.25.272_1,BRA,2020,7976,2.07643703265954
BRA.25.273_1,BRA,2020,174201,5.16020980493005
BRA.25.274_1,BRA,2020,56445,4.03326671271351
BRA.25.275_1,BRA,2020,41629,3.72879703977977
BRA.25.276_1,BRA,2020,7006,1.9467669247753
BRA.25.277_1,BRA,2020,77052,4.34448051859991
BRA.25.278_1,BRA,2020,232823,5.45027850822802
BRA.25.279_1,BRA,2020,6597,1.88661500024073
BRA.25.280_1,BRA,2020,18112,2.89657470202077
BRA.25.281_1,BRA,2020,56132,4.02770605988889
BRA.25.282_1,BRA,2020,49840,3.9088178744792
BRA.25.283_1,BRA,2020,6180,1.8213182714696
BRA.25.284_1,BRA,2020,115705,4.75104384847764
BRA.25.285_1,BRA,2020,43020,3.76166512383958
BRA.25.286_1,BRA,2020,27917,3.32923582226429
BRA.25.287_1,BRA,2020,152082,5.02441984906687
BRA.25.288_1,BRA,2020,3293,1.19179900339423
BRA.25.289_1,BRA,2020,12904,2.55753734082291
BRA.25.290_1,BRA,2020,4473,1.49805932445071
BRA.25.291_1,BRA,2020,36038,3.58457393730462
BRA.25.292_1,BRA,2020,4774,1.56318452791664
BRA.25.293_1,BRA,2020,3137,1.14326692920854
BRA.25.294_1,BRA,2020,403228,5.99950215879045
BRA.25.295_1,BRA,2020,20343,3.01273687236982
BRA.25.296_1,BRA,2020,20030,2.99723114967773
BRA.25.297_1,BRA,2020,31067,3.43614616257961
BRA.25.298_1,BRA,2020,5069,1.62314355949021
BRA.25.299_1,BRA,2020,27806,3.32525182474735
BRA.25.300_1,BRA,2020,11023,2.39998399898118
BRA.25.301_1,BRA,2020,7123,1.96332898499622
BRA.25.302_1,BRA,2020,100777,4.61291015499831
BRA.25.303_1,BRA,2020,67152,4.20695870659124
BRA.25.304_1,BRA,2020,308946,5.73316650434436
BRA.25.305_1,BRA,2020,7725,2.04446182278381
BRA.25.306_1,BRA,2020,77320,4.34795265434013
BRA.25.307_1,BRA,2020,88601,4.48414314422906
BRA.25.308_1,BRA,2020,2293,0.829861003875767
BRA.25.309_1,BRA,2020,47530,3.86136109062592
BRA.25.310_1,BRA,2020,21558,3.07074697735944
BRA.25.311_1,BRA,2020,2412,0.880456278864939
BRA.25.312_1,BRA,2020,13792,2.62408871392134
BRA.25.313_1,BRA,2020,5593,1.72151581583945
BRA.25.314_1,BRA,2020,4631,1.53277282749862
BRA.25.315_1,BRA,2020,2801,1.02997649627797
BRA.25.316_1,BRA,2020,17286,2.84989692533045
BRA.25.317_1,BRA,2020,8166,2.09997919289738
BRA.25.318_1,BRA,2020,3828,1.34234247359071
BRA.25.319_1,BRA,2020,3298,1.19331622413741
BRA.25.320_1,BRA,2020,46676,3.84323011394386
BRA.25.321_1,BRA,2020,93764,4.54078098703474
BRA.25.322_1,BRA,2020,9720,2.27418561847235
BRA.25.323_1,BRA,2020,477,-0.740238788093796
BRA.25.324_1,BRA,2020,5524,1.70910223554705
BRA.25.325_1,BRA,2020,14164,2.65070353424966
BRA.25.326_1,BRA,2020,2928,1.07431959609907
BRA.25.327_1,BRA,2020,4143,1.42142016309526
BRA.25.328_1,BRA,2020,245409,5.50292620642093
BRA.25.329_1,BRA,2020,2199,0.788002711572624
BRA.25.330_1,BRA,2020,26229,3.26686566886686
BRA.25.331_1,BRA,2020,82720,4.41546141076012
BRA.25.332_1,BRA,2020,458118,6.1271267928516
BRA.25.333_1,BRA,2020,5233,1.65498472739007
BRA.25.334_1,BRA,2020,4001,1.3865443298751
BRA.25.335_1,BRA,2020,1978,0.68208623320052
BRA.25.336_1,BRA,2020,22075,3.09444574649002
BRA.25.337_1,BRA,2020,12911,2.55807966119258
BRA.25.338_1,BRA,2020,3055,1.11677959262356
BRA.25.339_1,BRA,2020,20883,3.03893543085464
BRA.25.340_1,BRA,2020,29503,3.38449195309045
BRA.25.341_1,BRA,2020,18263,2.90487715520991
BRA.25.343_1,BRA,2020,58703,4.0724908328535
BRA.25.342_1,BRA,2020,4737,1.55540402394161
BRA.25.344_1,BRA,2020,70072,4.24952328486079
BRA.25.345_1,BRA,2020,432510,6.06960544749192
BRA.25.346_1,BRA,2020,151623,5.02139717674029
BRA.25.347_1,BRA,2020,93348,4.53633444501264
BRA.25.348_1,BRA,2020,3501,1.25304864197253
BRA.25.349_1,BRA,2020,2274,0.821540395328344
BRA.25.350_1,BRA,2020,53251,3.97501658375593
BRA.25.351_1,BRA,2020,7836,2.05872850008229
BRA.25.352_1,BRA,2020,50243,3.91687123375297
BRA.25.353_1,BRA,2020,24154,3.18444999785318
BRA.25.354_1,BRA,2020,19751,2.98320412297672
BRA.25.355_1,BRA,2020,4282,1.45442019016749
BRA.25.356_1,BRA,2020,61325,4.11618759014455
BRA.25.357_1,BRA,2020,4547,1.51446767484287
BRA.25.358_1,BRA,2020,32068,3.46785864818071
BRA.25.359_1,BRA,2020,13148,2.57626965580197
BRA.25.360_1,BRA,2020,4642,1.53514530785225
BRA.25.361_1,BRA,2020,4482,1.50006937537874
BRA.25.362_1,BRA,2020,3021,1.10558790240454
BRA.25.363_1,BRA,2020,4722,1.55223243866332
BRA.25.364_1,BRA,2020,6938,1.93701354854756
BRA.25.365_1,BRA,2020,18003,2.89053841067549
BRA.25.366_1,BRA,2020,9213,2.2206155301268
BRA.25.367_1,BRA,2020,11495,2.44191215821515
BRA.25.368_1,BRA,2020,4918,1.592901943794
BRA.25.369_1,BRA,2020,6645,1.89386469216521
BRA.25.370_1,BRA,2020,9443,2.24527372628093
BRA.25.371_1,BRA,2020,2106,0.744790413711784
BRA.25.372_1,BRA,2020,1236,0.211880359035499
BRA.25.373_1,BRA,2020,10599,2.36075965704512
BRA.25.374_1,BRA,2020,21007,3.04485571551354
BRA.25.375_1,BRA,2020,2326,0.844150054096473
BRA.25.376_1,BRA,2020,3700,1.30833281965018
BRA.25.377_1,BRA,2020,3903,1.36174548819848
BRA.25.378_1,BRA,2020,61254,4.11502915341493
BRA.25.379_1,BRA,2020,5428,1.69157074197262
BRA.25.380_1,BRA,2020,40106,3.69152594905484
BRA.25.381_1,BRA,2020,7359,1.99592405394446
BRA.25.382_1,BRA,2020,4380,1.47704872438835
BRA.25.383_1,BRA,2020,2756,1.01378035315141
BRA.25.384_1,BRA,2020,54084,3.99053839349651
BRA.25.385_1,BRA,2020,4260,1.44926916028128
BRA.25.386_1,BRA,2020,6499,1.87164831891221
BRA.25.387_1,BRA,2020,6614,1.8891886145596
BRA.25.388_1,BRA,2020,43304,3.76824500949468
BRA.25.389_1,BRA,2020,698270,6.54860584745124
BRA.25.390_1,BRA,2020,2661,0.978701991995552
BRA.25.391_1,BRA,2020,33025,3.49726485040839
BRA.25.392_1,BRA,2020,113489,4.73170591592521
BRA.25.393_1,BRA,2020,8456,2.13487624856794
BRA.25.394_1,BRA,2020,9735,2.27572763882416
BRA.25.395_1,BRA,2020,14094,2.64574917490483
BRA.25.396_1,BRA,2020,12401,2.51777711452064
BRA.25.397_1,BRA,2020,12531,2.52820557418315
BRA.25.398_1,BRA,2020,9873,2.28980375862931
BRA.25.399_1,BRA,2020,22505,3.1137375067449
BRA.25.400_1,BRA,2020,15708,2.75417013671576
BRA.25.401_1,BRA,2020,45509,3.81791010859443
BRA.25.402_1,BRA,2020,18456,2.91538952087145
BRA.25.403_1,BRA,2020,6387,1.85426467457945
BRA.25.404_1,BRA,2020,19611,2.9760906332987
BRA.25.405_1,BRA,2020,4082,1.40658706438765
BRA.25.406_1,BRA,2020,11336,2.42798350238838
BRA.25.407_1,BRA,2020,6203,1.82503304599098
BRA.25.408_1,BRA,2020,19744,2.98284964772298
BRA.25.409_1,BRA,2020,2169,0.774266231844737
BRA.25.410_1,BRA,2020,14271,2.65822950611825
BRA.25.411_1,BRA,2020,7098,1.9598130542243
BRA.25.412_1,BRA,2020,107346,4.67605726233574
BRA.25.413_1,BRA,2020,1874,0.628075183816231
BRA.25.414_1,BRA,2020,9094,2.20761485540282
BRA.25.415_1,BRA,2020,45534,3.81845929964983
BRA.25.416_1,BRA,2020,6160,1.81807677754543
BRA.25.417_1,BRA,2020,2635,0.968883181993326
BRA.25.418_1,BRA,2020,16762,2.81911441967671
BRA.25.419_1,BRA,2020,48996,3.89173866212544
BRA.25.420_1,BRA,2020,3126,1.13975423199928
BRA.25.421_1,BRA,2020,11142,2.41072175159862
BRA.25.422_1,BRA,2020,63049,4.14391220185692
BRA.25.423_1,BRA,2020,26273,3.26854179588302
BRA.25.424_1,BRA,2020,8271,2.11275542070977
BRA.25.425_1,BRA,2020,65906,4.1882294844049
BRA.25.426_1,BRA,2020,5820,1.76130026174335
BRA.25.427_1,BRA,2020,55537,4.01704946529555
BRA.25.428_1,BRA,2020,28771,3.35936793538832
BRA.25.429_1,BRA,2020,169031,5.13008213005415
BRA.25.430_1,BRA,2020,16559,2.80692976066035
BRA.25.431_1,BRA,2020,6175,1.82050888251404
BRA.25.432_1,BRA,2020,14585,2.67999360331969
BRA.25.433_1,BRA,2020,3745,1.32042161696918
BRA.25.434_1,BRA,2020,14516,2.67525148935082
BRA.25.435_1,BRA,2020,27062,3.29813052984145
BRA.25.436_1,BRA,2020,407846,6.01088965217122
BRA.25.437_1,BRA,2020,75756,4.32751764917349
BRA.25.438_1,BRA,2020,54230,3.99323426085297
BRA.25.439_1,BRA,2020,850,-0.162518929497775
BRA.25.440_1,BRA,2020,11402,2.43378877860939
BRA.25.441_1,BRA,2020,17828,2.88077025508431
BRA.25.442_1,BRA,2020,26965,3.29453972878919
BRA.25.443_1,BRA,2020,13262,2.58490280294668
BRA.25.444_1,BRA,2020,38750,3.65713075579936
BRA.25.445_1,BRA,2020,5007,1.61083693334781
BRA.25.446_1,BRA,2020,3489,1.24961516220464
BRA.25.447_1,BRA,2020,104478,4.6489765229253
BRA.25.448_1,BRA,2020,5913,1.77715331683869
BRA.25.449_1,BRA,2020,21696,3.07712791175799
BRA.25.450_1,BRA,2020,3597,1.28010016471349
BRA.25.451_1,BRA,2020,46795,3.84577635960922
BRA.25.452_1,BRA,2020,4495,1.50296566792358
BRA.25.453_1,BRA,2020,2649,0.974182210289933
BRA.25.454_1,BRA,2020,4367,1.47407627450342
BRA.25.455_1,BRA,2020,9480,2.24918431626693
BRA.25.456_1,BRA,2020,52732,3.96522248189572
BRA.25.457_1,BRA,2020,55559,4.01744551916405
BRA.25.458_1,BRA,2020,22815,3.12741821437937
BRA.25.459_1,BRA,2020,16949,2.83020883503592
BRA.25.460_1,BRA,2020,3773,1.32787044098217
BRA.25.461_1,BRA,2020,20181,3.00474156771158
BRA.25.462_1,BRA,2020,129835,4.86626441353078
BRA.25.463_1,BRA,2020,5069,1.62314355949021
BRA.25.464_1,BRA,2020,4275,1.45278410238872
BRA.25.465_1,BRA,2020,13971,2.63698375266835
BRA.25.466_1,BRA,2020,44319,3.79141347900758
BRA.25.467_1,BRA,2020,233899,5.45488939824966
BRA.25.468_1,BRA,2020,40135,3.69224877158354
BRA.25.469_1,BRA,2020,39308,3.67142806050018
BRA.25.470_1,BRA,2020,3670,1.30019166206648
BRA.25.471_1,BRA,2020,13923,2.63354214892715
BRA.25.472_1,BRA,2020,3206,1.16502405418736
BRA.25.473_1,BRA,2020,12798,2.54928890871727
BRA.25.474_1,BRA,2020,6541,1.87809005897908
BRA.25.475_1,BRA,2020,9150,2.21375387928743
BRA.25.476_1,BRA,2020,30340,3.41246697392039
BRA.25.477_1,BRA,2020,4026,1.3927733272176
BRA.25.478_1,BRA,2020,20009,2.99618217233436
BRA.25.479_1,BRA,2020,8886,2.18447700451372
BRA.25.480_1,BRA,2020,57312,4.0485100258783
BRA.25.481_1,BRA,2020,7321,1.99074693066451
BRA.25.490_1,BRA,2020,3455,1.23982245721963
BRA.25.482_1,BRA,2020,13107,2.57314643863741
BRA.25.483_1,BRA,2020,18362,2.91028331172151
BRA.25.484_1,BRA,2020,4645,1.5357913722658
BRA.25.485_1,BRA,2020,4725,1.55286756094571
BRA.25.486_1,BRA,2020,2298,0.832039179426564
BRA.25.487_1,BRA,2020,7672,2.03757733758114
BRA.25.488_1,BRA,2020,124776,4.82652012974952
BRA.25.489_1,BRA,2020,731577,6.5952024780783
BRA.25.491_1,BRA,2020,3692,1.30616831664061
BRA.25.492_1,BRA,2020,10976,2.39571107098353
BRA.25.493_1,BRA,2020,10361,2.33804875726961
BRA.25.494_1,BRA,2020,212791,5.36031046334002
BRA.25.495_1,BRA,2020,33515,3.51199309980992
BRA.25.496_1,BRA,2020,48099,3.87326138687481
BRA.25.497_1,BRA,2020,11933,2.47930767138752
BRA.25.498_1,BRA,2020,6170,1.8196988379173
BRA.25.499_1,BRA,2020,19387,2.96460273835707
BRA.25.500_1,BRA,2020,10484,2.34985028546116
BRA.25.501_1,BRA,2020,3025,1.1069110914828
BRA.25.502_1,BRA,2020,3110,1.13462272619114
BRA.25.503_1,BRA,2020,5553,1.71433832225947
BRA.25.504_1,BRA,2020,2513,0.921477258561455
BRA.25.507_1,BRA,2020,6089,1.80648386462644
BRA.25.505_1,BRA,2020,11603,2.45126368536541
BRA.25.506_1,BRA,2020,17259,2.84833374654927
BRA.25.508_1,BRA,2020,5228,1.65402879576198
BRA.25.509_1,BRA,2020,7841,2.05936637724879
BRA.25.512_1,BRA,2020,121040,4.7961210694801
BRA.25.510_1,BRA,2020,43987,3.78389413571751
BRA.25.511_1,BRA,2020,9380,2.23857976301813
BRA.25.513_1,BRA,2020,4143,1.42142016309526
BRA.25.514_1,BRA,2020,15442,2.73709106988662
BRA.25.515_1,BRA,2020,6077,1.80451115315322
BRA.25.516_1,BRA,2020,209615,5.34527251477174
BRA.25.517_1,BRA,2020,14742,2.6907005627671
BRA.25.518_1,BRA,2020,2183,0.780700077567807
BRA.25.519_1,BRA,2020,4401,1.48183178782895
BRA.25.520_1,BRA,2020,2147,0.764071518896644
BRA.25.521_1,BRA,2020,33207,3.5027606970716
BRA.25.522_1,BRA,2020,47377,3.85813687887034
BRA.25.523_1,BRA,2020,5807,1.75906408638991
BRA.25.524_1,BRA,2020,31795,3.45930904471937
BRA.25.525_1,BRA,2020,22715,3.12302549921137
BRA.25.526_1,BRA,2020,55662,4.01929768789919
BRA.25.527_1,BRA,2020,8785,2.17304572163906
BRA.25.528_1,BRA,2020,5985,1.78925633900994
BRA.25.529_1,BRA,2020,2973,1.08957154401596
BRA.25.530_1,BRA,2020,2629,0.966603545747744
BRA.25.531_1,BRA,2020,27995,3.33202592280086
BRA.25.532_1,BRA,2020,26042,3.25971061930654
BRA.25.533_1,BRA,2020,1543,0.433728573381024
BRA.25.534_1,BRA,2020,1656,0.504405055963068
BRA.25.535_1,BRA,2020,139086,4.93509244684761
BRA.25.536_1,BRA,2020,21487,3.06744810109559
BRA.25.537_1,BRA,2020,706123,6.55978944328171
BRA.25.538_1,BRA,2020,8291,2.11517058913408
BRA.25.539_1,BRA,2020,6853,1.92468651260369
BRA.25.540_1,BRA,2020,22683,3.12161574524424
BRA.25.541_1,BRA,2020,6913,1.93340369696313
BRA.25.542_1,BRA,2020,3052,1.11579711342221
BRA.25.543_1,BRA,2020,4679,1.54308441188408
BRA.25.544_1,BRA,2020,442745,6.09299398354441
BRA.25.545_1,BRA,2020,11151,2.41152917998322
BRA.25.546_1,BRA,2020,813855,6.7017822174569
BRA.25.547_1,BRA,2020,169392,5.13221555560102
BRA.25.548_1,BRA,2020,255423,5.54292099435972
BRA.25.549_1,BRA,2020,2905,1.06643339030387
BRA.25.550_1,BRA,2020,90400,4.50424426739813
BRA.25.551_1,BRA,2020,2673,0.983201437156782
BRA.25.552_1,BRA,2020,1914,0.649195293030763
BRA.25.553_1,BRA,2020,2190,0.783901543828409
BRA.25.554_1,BRA,2020,50821,3.92830965499083
BRA.25.555_1,BRA,2020,8974,2.19433150755379
BRA.25.556_1,BRA,2020,4234,1.44314717271267
BRA.25.557_1,BRA,2020,55329,4.01329718336878
BRA.25.558_1,BRA,2020,471659,6.15625626686016
BRA.25.559_1,BRA,2020,733602,6.59796664721989
BRA.25.560_1,BRA,2020,15446,2.73735007014707
BRA.25.561_1,BRA,2020,10939,2.39233438513765
BRA.25.562_1,BRA,2020,41044,3.71464466199996
BRA.25.563_1,BRA,2020,33356,3.50723766622474
BRA.25.564_1,BRA,2020,11977602,9.39079368468846
BRA.25.566_1,BRA,2020,35673,3.57439410012355
BRA.25.565_1,BRA,2020,7613,2.02985731232408
BRA.25.567_1,BRA,2020,87744,4.47442348393985
BRA.25.569_1,BRA,2020,98866,4.59376539792465
BRA.25.568_1,BRA,2020,12629,2.53599575666403
BRA.25.570_1,BRA,2020,15354,2.73137602640571
BRA.25.571_1,BRA,2020,539473,6.29059273710663
BRA.25.572_1,BRA,2020,10000,2.30258509299405
BRA.25.573_1,BRA,2020,3801,1.33526419000711
BRA.25.574_1,BRA,2020,3381,1.21817152372575
BRA.25.575_1,BRA,2020,13514,2.60372618512998
BRA.25.576_1,BRA,2020,28713,3.35734998188188
BRA.25.577_1,BRA,2020,43381,3.77002155723077
BRA.25.578_1,BRA,2020,124699,4.82590283340765
BRA.25.579_1,BRA,2020,13502,2.60283782261968
BRA.25.580_1,BRA,2020,17043,2.8357395622431
BRA.25.581_1,BRA,2020,6258,1.83386064524669
BRA.25.582_1,BRA,2020,40133,3.69219893852428
BRA.25.583_1,BRA,2020,654321,6.48359805672974
BRA.25.584_1,BRA,2020,7861,2.06191382481162
BRA.25.585_1,BRA,2020,277048,5.62419077637375
BRA.25.586_1,BRA,2020,89881,4.49848657320094
BRA.25.587_1,BRA,2020,198883,5.29271671212168
BRA.25.588_1,BRA,2020,12290,2.50878592357794
BRA.25.589_1,BRA,2020,16125,2.78037086268184
BRA.25.590_1,BRA,2020,276720,5.62300616462891
BRA.25.591_1,BRA,2020,6200,1.82454929205105
BRA.25.592_1,BRA,2020,12852,2.55349944125361
BRA.25.593_1,BRA,2020,6293,1.8394379045448
BRA.25.594_1,BRA,2020,5720,1.74396880539171
BRA.25.595_1,BRA,2020,23686,3.1648841562993
BRA.25.596_1,BRA,2020,25870,3.25308399619794
BRA.25.597_1,BRA,2020,8330,2.11986345617875
BRA.25.598_1,BRA,2020,13347,2.59129164049201
BRA.25.599_1,BRA,2020,2872,1.05500865118598
BRA.25.600_1,BRA,2020,57557,4.05277576113345
